forecast_id,issued_at,valid_time,turbine_id,horizon_hours,power_normalized,weather_run_time,weather_available_at,model_version,input_hash,status
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T11:00:00Z,turbine_1,41,0.2164652976979126,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T12:00:00Z,turbine_1,42,0.1796209344576594,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T13:00:00Z,turbine_1,43,0.1796209344576594,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T14:00:00Z,turbine_1,44,0.2240509018944354,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T15:00:00Z,turbine_1,45,0.2602231158434683,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T16:00:00Z,turbine_1,46,0.2375531835339269,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T17:00:00Z,turbine_1,47,0.2287370987468829,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T18:00:00Z,turbine_1,48,0.2388126242177903,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-01-31T19:00:00Z,turbine_2,25,0.0105939427455555,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-01-31T20:00:00Z,turbine_2,26,0.0097700566206623,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-01-31T21:00:00Z,turbine_2,27,0.0102515926069975,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-01-31T22:00:00Z,turbine_2,28,0.009894381560596,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-01-31T23:00:00Z,turbine_2,29,0.0098971338912133,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T00:00:00Z,turbine_2,30,0.0099824561403508,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T01:00:00Z,turbine_2,31,0.0097491173837923,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T02:00:00Z,turbine_2,32,0.0180682920042704,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T03:00:00Z,turbine_2,33,0.0363678693589318,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T04:00:00Z,turbine_2,34,0.048772579873346,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T05:00:00Z,turbine_2,35,0.0939665295524246,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T06:00:00Z,turbine_2,36,0.1475265016151388,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T07:00:00Z,turbine_2,37,0.1457522568447668,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T08:00:00Z,turbine_2,38,0.1878903690274495,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T09:00:00Z,turbine_2,39,0.1572848478521843,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T10:00:00Z,turbine_2,40,0.1342196658373494,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T11:00:00Z,turbine_2,41,0.2077448213495634,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T12:00:00Z,turbine_2,42,0.1739922524019697,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T13:00:00Z,turbine_2,43,0.1739922524019697,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T14:00:00Z,turbine_2,44,0.2146938796623034,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T15:00:00Z,turbine_2,45,0.2507944363541315,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T16:00:00Z,turbine_2,46,0.228051028714387,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T17:00:00Z,turbine_2,47,0.2192063701878196,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
20260130T1900Z-f8f042ab39c9,2026-01-30T19:00:00Z,2026-02-01T18:00:00Z,turbine_2,48,0.2293145513610394,2026-01-30T00:00:00Z,2026-01-30T08:00:00Z,validation-be2706022497:curve,f8f042ab39c9df07e7665f20d80f61862aee6ca498205803e96aec0a9acf4242,degraded
